counter,mode,seed,num_windows,num_flagged_windows,max_D,threshold,trial_exceeds_threshold
hpmcounter6,normal,test_seed_12,291,0,27.33003004515542,163.2210751778113,False
hpmcounter6,normal,test_seed_13,291,0,18.4983099079391,163.2210751778113,False
hpmcounter6,normal,test_seed_14,291,0,18.397318857636357,163.2210751778113,False
hpmcounter6,normal,test_seed_15,291,0,38.96737757684908,163.2210751778113,False
hpmcounter6,normal,test_seed_16,291,0,15.577844350725432,163.2210751778113,False
hpmcounter6,normal,test_seed_17,291,0,16.529086631386097,163.2210751778113,False
hpmcounter6,normal,test_seed_18,291,0,25.18440780395025,163.2210751778113,False
hpmcounter6,normal,test_seed_19,291,0,24.076066368905654,163.2210751778113,False
hpmcounter6,normal,test_seed_2,291,0,19.5367708821734,163.2210751778113,False
hpmcounter6,normal,test_seed_20,291,0,24.26458108141148,163.2210751778113,False
hpmcounter6,normal,test_seed_3,291,0,24.899569525971224,163.2210751778113,False
hpmcounter6,normal,test_seed_4,291,0,24.66968506438561,163.2210751778113,False
hpmcounter6,normal,test_seed_5,291,0,47.09689315841563,163.2210751778113,False
hpmcounter6,normal,test_seed_6,291,0,30.04363478344679,163.2210751778113,False
hpmcounter6,normal,test_seed_7,291,0,27.75573788274321,163.2210751778113,False
hpmcounter6,normal,test_seed_8,291,0,19.652733520132564,163.2210751778113,False
hpmcounter6,normal,test_seed_9,291,0,17.22148921190936,163.2210751778113,False
hpmcounter6,replay,test_seed_1,291,0,23.575981480442763,163.2210751778113,False
hpmcounter6,replay,test_seed_10,291,0,15.05276829955161,163.2210751778113,False
hpmcounter6,replay,test_seed_11,291,0,15.525592584809283,163.2210751778113,False
hpmcounter6,replay,test_seed_12,291,0,23.067976105162145,163.2210751778113,False
hpmcounter6,replay,test_seed_13,291,0,17.065898243348336,163.2210751778113,False
hpmcounter6,replay,test_seed_14,291,0,60.58009849143279,163.2210751778113,False
hpmcounter6,replay,test_seed_15,291,0,25.481415532309423,163.2210751778113,False
hpmcounter6,replay,test_seed_16,291,0,17.48521081652449,163.2210751778113,False
hpmcounter6,replay,test_seed_17,291,0,31.90851226003171,163.2210751778113,False
hpmcounter6,replay,test_seed_18,291,0,13.790212830228976,163.2210751778113,False
hpmcounter6,replay,test_seed_19,291,0,18.280277258485576,163.2210751778113,False
hpmcounter6,replay,test_seed_2,291,0,37.92430669104953,163.2210751778113,False
hpmcounter6,replay,test_seed_20,291,0,22.87014792159441,163.2210751778113,False
hpmcounter6,replay,test_seed_3,291,0,21.27666158466317,163.2210751778113,False
hpmcounter6,replay,test_seed_4,291,0,27.834876579153065,163.2210751778113,False
hpmcounter6,replay,test_seed_5,291,0,15.919278351196086,163.2210751778113,False
hpmcounter6,replay,test_seed_6,291,0,19.53998542527529,163.2210751778113,False
hpmcounter6,replay,test_seed_7,291,0,19.53998542527529,163.2210751778113,False
hpmcounter6,replay,test_seed_8,291,0,19.53998542527529,163.2210751778113,False
hpmcounter6,replay,test_seed_9,291,0,19.53998542527529,163.2210751778113,False
hpmcounter7,drift,test_seed_1,291,0,12.451992611433267,139.97544633174778,False
hpmcounter7,drift,test_seed_10,291,0,10.67958731441962,139.97544633174778,False
hpmcounter7,drift,test_seed_11,291,0,14.494144071939129,139.97544633174778,False
