counter,mode,seed,alpha,beta,residual_mean,residual_std
hpmcounter5,replay,test_seed_4,-0.5212049108656445,-0.0013973626361287533,1.1140382240224938e-16,0.08940196772170912
hpmcounter5,replay,test_seed_5,-0.7976214374782392,4.875836222586292e-05,7.019966891100646e-17,0.15643452129072483
hpmcounter5,replay,test_seed_6,0.09647299007573083,-0.0005455680381694149,-5.799103083952708e-17,0.130102092690893
hpmcounter5,replay,test_seed_7,0.09647299007573083,-0.0005455680381694149,-5.799103083952708e-17,0.130102092690893
hpmcounter5,replay,test_seed_8,0.09647299007573083,-0.0005455680381694149,-5.799103083952708e-17,0.130102092690893
hpmcounter5,replay,test_seed_9,0.09647299007573083,-0.0005455680381694149,-5.799103083952708e-17,0.130102092690893
hpmcounter6,normal,test_seed_1,-0.539656695317422,7.981663713222194e-05,1.0529950336650969e-16,0.0995048877349286
hpmcounter6,normal,test_seed_10,-0.36524720971441704,-0.00014379943978872197,7.43963882480775e-18,0.0486587206775667
hpmcounter6,normal,test_seed_11,3.33278123008476,-0.010420970309003475,-1.1964465310049798e-15,0.42337757290292677
hpmcounter6,normal,test_seed_12,-0.24743761581072432,0.001279613522917333,8.54604665003557e-17,0.1155973516856105
hpmcounter6,normal,test_seed_13,0.006499379218287941,0.0008687046559110123,6.104319035739693e-17,0.15962586066629536
hpmcounter6,normal,test_seed_14,-0.2687086679139054,0.0005031892104214023,6.409534987526676e-17,0.08156179833347972
hpmcounter6,normal,test_seed_15,-0.8099682805182907,0.00012953883669232052,2.441727614295877e-17,0.05796045166990189
hpmcounter6,normal,test_seed_16,-0.1836487982922456,-0.0005547511462026704,-5.493887132165723e-17,0.08906338715842829
hpmcounter6,normal,test_seed_17,0.020199261399267587,-0.0005536161332169759,-4.883455228591754e-17,0.07508393820129963
hpmcounter6,normal,test_seed_18,0.4086637222987595,-0.0020218481136735638,-2.2280764480449877e-16,0.09746732134673648
hpmcounter6,normal,test_seed_19,-0.7677812428633203,0.0004897670173650743,-1.9075996986686537e-16,0.11763273213535506
hpmcounter6,normal,test_seed_2,-1.109691457953812,0.0009470541878903132,2.0296860793834476e-16,0.09171262618156324
hpmcounter6,normal,test_seed_20,-0.4236046165641035,0.0026263505854674323,2.533292399831972e-16,0.11820603658369438
hpmcounter6,normal,test_seed_3,-0.40368490363616355,0.0017653429181395967,1.770252520364511e-16,0.17011769487545783
hpmcounter6,normal,test_seed_4,0.05015202188885781,-0.002075419799737392,-2.655378780546766e-16,0.19101103623752225
hpmcounter6,normal,test_seed_5,2.029127598501538,0.008980025256666599,7.569355604317218e-16,0.5289415652865579
hpmcounter6,normal,test_seed_6,0.15804546252251933,-0.002730382072286104,-1.770252520364511e-16,0.1867770249060717
hpmcounter6,normal,test_seed_7,-0.03068231150587304,2.739608825941584e-05,1.9266756956553403e-17,0.07585849601222727
hpmcounter6,normal,test_seed_8,-0.4749737851190185,0.00036972249492627944,4.578239276804769e-17,0.11392959034939822
hpmcounter6,normal,test_seed_9,-0.3803830907046996,0.0004342656021198917,4.883455228591754e-17,0.09344663407286842
hpmcounter6,drift,test_seed_1,-0.7687785692247147,0.00149342810599651,1.7168397288017885e-16,0.11159113977326174
hpmcounter6,drift,test_seed_10,-0.9956678869820155,0.00470704555830025,5.9517110598462e-16,0.09531823636195207
hpmcounter6,drift,test_seed_11,-0.44959237166174876,0.00022088844352322577,1.327689390273383e-16,0.07552719085677666
hpmcounter6,drift,test_seed_12,-0.01932771056146843,-0.00036531638843891767,-1.9839036866154e-17,0.08142769914379666
hpmcounter6,drift,test_seed_13,-0.18314736991367156,0.000575393847068588,3.0521595178698464e-17,0.1081709339118241
hpmcounter6,drift,test_seed_14,-0.8770936357141951,0.0017494901952179326,1.8923389010793046e-16,0.1235141912171687
hpmcounter6,drift,test_seed_15,-0.8069786550978821,-0.0010589320417358859,-7.172574866994139e-17,0.07769214900385615
hpmcounter6,drift,test_seed_16,0.23673309097026296,-0.0018000644680216855,-1.724470127596463e-16,0.17631175793204665
hpmcounter6,drift,test_seed_17,-0.35168231953028667,0.0001453821461033142,1.5947533480869946e-16,0.08382342015169561
hpmcounter6,drift,test_seed_18,-0.6432086764112828,0.0018801250725771902,2.846138750413632e-16,0.04786846374501243
hpmcounter6,drift,test_seed_19,-0.2656257786342091,-0.00022596845945420767,2.3654236263491307e-17,0.06124343070368678
hpmcounter6,drift,test_seed_2,-0.7782527484840209,0.000903319188218045,1.129299021611843e-16,0.07263930098008475
hpmcounter6,drift,test_seed_20,0.5334138593563865,-0.0009264866730178193,-2.0754684721514954e-16,0.12543804405654962
hpmcounter6,drift,test_seed_3,-0.5206831333511805,-0.0003308268904504896,7.630398794674616e-18,0.07240875933357273
hpmcounter6,drift,test_seed_4,-0.5546894921374819,-0.0014273558237335427,1.0987774264331447e-16,0.11325137560076598
hpmcounter6,drift,test_seed_5,-0.1863129639474523,-0.00016210742505417243,-1.6786877348284153e-17,0.050942852784664545
hpmcounter6,drift,test_seed_6,-0.39950672353438516,0.0004889079939474152,1.1445598192011922e-17,0.06296628776581174
hpmcounter6,drift,test_seed_7,-0.31301435443552345,-8.453367175791641e-05,9.156478553609538e-17,0.09611133348120539
hpmcounter6,drift,test_seed_8,-0.3551739455568923,0.0009000404598826375,8.393438674142077e-17,0.11461232123326033
hpmcounter6,drift,test_seed_9,-0.3320071846745529,-0.0005890764760252055,3.9678073732308e-17,0.1142911042530437
hpmcounter6,jump,test_seed_1,0.1687618314175646,-0.0021820296514138164,-1.770252520364511e-16,0.17816039428244787
hpmcounter6,jump,test_seed_10,-0.11294480240729915,0.0003428783581087147,9.156478553609538e-18,0.14532633670907436
hpmcounter6,jump,test_seed_11,-0.4240796522357073,7.847289738899661e-05,1.4802973661668753e-16,0.07113745636927575
hpmcounter6,jump,test_seed_12,-0.2608251765369214,-0.00029764329232033937,-2.899551541976354e-17,0.06789493385763917
hpmcounter6,jump,test_seed_13,-0.4700922370300175,0.00014932062020036273,3.052159517869846e-18,0.05953080710113358
hpmcounter6,jump,test_seed_14,-0.11324801263394363,-0.0008016829733486656,-7.630398794674616e-18,0.09705740335066494
hpmcounter6,jump,test_seed_15,-0.6587561105312082,0.00020030346999439346,1.4955581637562247e-16,0.12690399111019898
hpmcounter6,jump,test_seed_16,0.014263950129036904,-0.00020526123738585293,-2.7469435660828616e-17,0.23587108499457965
hpmcounter6,jump,test_seed_17,-0.4073637092816074,0.0029051847176799683,1.8007741155432092e-16,0.11441159748726744
hpmcounter6,jump,test_seed_18,0.24492913893039756,-0.0009471857533051362,-7.783006770568107e-17,0.08108154470984236
hpmcounter6,jump,test_seed_19,-0.1486117820925177,-0.0026299531969033447,-7.630398794674615e-17,0.16114578946169802
hpmcounter6,jump,test_seed_2,-0.16601583445740192,-0.00184751620022695,-2.830877952824282e-16,0.06583576067918769
hpmcounter6,jump,test_seed_20,-0.17873209945969099,0.0011907704155864197,1.2208638071479386e-16,0.1133495285184905
hpmcounter6,jump,test_seed_3,-0.8362885973705219,0.000636945695329166,7.019966891100646e-17,0.12439150652976318
hpmcounter6,jump,test_seed_4,-0.9557737183280964,0.00193865586522796,2.0602076745621462e-16,0.14930723838431612
hpmcounter6,jump,test_seed_5,-0.07850986442638243,-0.0004706223037528884,-2.441727614295877e-17,0.08365144967507482
hpmcounter6,jump,test_seed_6,-0.12901037547093488,0.000537153783930427,4.7308472526982614e-17,0.08019804157960192
hpmcounter6,jump,test_seed_7,0.012528995902443791,0.0007413687103646809,3.0521595178698464e-17,0.2012156418407523
hpmcounter6,jump,test_seed_8,-0.37627754095214866,0.00019680918061513525,7.706702782621361e-17,0.09244192227528866
hpmcounter6,jump,test_seed_9,-0.23112262932261166,0.0011765800312194302,1.2056030095585891e-16,0.09912831917410361
hpmcounter6,replay,test_seed_1,-0.2362407116741551,-0.0010168012427375763,-3.6625914214438153e-17,0.1247796261144649
hpmcounter6,replay,test_seed_10,-0.38584136335836355,0.0005420455825429921,4.807151240645008e-17,0.07600433274954868
hpmcounter6,replay,test_seed_11,0.4937999737705759,-0.0014941762109515386,-1.9381212938473523e-16,0.20765853701697204
hpmcounter6,replay,test_seed_12,-0.014723305976775462,-0.0012114381799473001,-5.036063204485246e-17,0.07105598714324643
hpmcounter6,replay,test_seed_13,-0.4244523137260159,0.0014064981968332033,9.766910457183508e-17,0.10470161145471499
hpmcounter6,replay,test_seed_14,-0.8376462503088715,0.001147548392958677,1.1598206167905416e-16,0.13100829874450332
hpmcounter6,replay,test_seed_15,-0.9280474672624024,-0.00041426339689471734,7.019966891100646e-17,0.08908492881161144
hpmcounter6,replay,test_seed_16,-0.21566954854044823,-0.0029826949769293275,-6.562142963420169e-17,0.13314012337981146
hpmcounter6,replay,test_seed_17,-0.7259495589380276,0.0004477175345765941,6.409534987526676e-17,0.0755287365881866
hpmcounter6,replay,test_seed_18,-0.3923938141207354,0.0004655316208701043,1.3734717830414308e-16,0.08787954216383831
hpmcounter6,replay,test_seed_19,-0.733479126313634,0.0001269671602474073,3.3573754696568306e-17,0.13764310905671212
hpmcounter6,replay,test_seed_2,-1.1448778123388086,-0.0032783635605798576,-6.714750939313661e-17,0.19646887363372795
hpmcounter6,replay,test_seed_20,0.22427715798333642,7.132756798088927e-06,-2.556183596215996e-17,0.06996222998571587
hpmcounter6,replay,test_seed_3,-0.13978702492621972,0.0002838009813513626,2.899551541976354e-17,0.061196537232919
hpmcounter6,replay,test_seed_4,-0.8517672644931601,0.0014910131868349711,3.632069826265117e-16,0.08028012148395068
hpmcounter6,replay,test_seed_5,-0.46094613830811587,0.002119484040705173,2.655378780546766e-16,0.11774777193517762
hpmcounter6,replay,test_seed_6,-0.1976515042487893,0.0002754004891615114,6.104319035739693e-17,0.11568555839804928
hpmcounter6,replay,test_seed_7,-0.1976515042487893,0.0002754004891615114,6.104319035739693e-17,0.11568555839804928
hpmcounter6,replay,test_seed_8,-0.1976515042487893,0.0002754004891615114,6.104319035739693e-17,0.11568555839804928
hpmcounter6,replay,test_seed_9,-0.1976515042487893,0.0002754004891615114,6.104319035739693e-17,0.11568555839804928
hpmcounter7,normal,test_seed_1,-0.5728868589134306,0.0001984414634685827,1.38873258063078e-16,0.09117085679803512
hpmcounter7,normal,test_seed_10,-0.3428025001665836,-0.00020212455779137838,4.807151240645008e-17,0.04546457434009614
hpmcounter7,normal,test_seed_11,3.3076409788310146,-0.01032055653729384,-1.2941156355768147e-15,0.41963669156367384
hpmcounter7,normal,test_seed_12,-0.2601544731679394,0.0013137075372384025,5.493887132165723e-17,0.11554332437618386
hpmcounter7,normal,test_seed_13,-0.03995796619888505,0.000999852086358322,1.0377342360757477e-16,0.1608091955446953
hpmcounter7,normal,test_seed_14,-0.30441992554141606,0.0006285593549861104,1.0835166288437954e-16,0.07898812565027419
hpmcounter7,normal,test_seed_15,-0.8093943361678833,0.00013111216295971507,7.783006770568107e-17,0.0541048296790896
hpmcounter7,normal,test_seed_16,-0.15034215027863482,-0.0006805014514685908,-8.698654625929061e-17,0.08281703591672678
hpmcounter7,normal,test_seed_17,0.046372643394496316,-0.0006430789856530021,-2.9758555299231e-17,0.07984640124006225
hpmcounter7,normal,test_seed_18,0.4185383604206522,-0.002070685837407634,-1.6786877348284153e-16,0.09981631026723276
hpmcounter7,normal,test_seed_19,-0.7521842267797669,0.00043267684922944024,1.5260797589349232e-17,0.11769283521424927
hpmcounter7,normal,test_seed_2,-1.0599048685117238,0.0007655458459108316,2.640117982957417e-16,0.10589130766792577
hpmcounter7,normal,test_seed_20,-0.48642211531144514,0.0028650569172851614,3.235289088942037e-16,0.13525570537946907
hpmcounter7,normal,test_seed_3,-0.44351997724116915,0.001904530066525414,1.7397309251858123e-16,0.17282338150663873
hpmcounter7,normal,test_seed_4,0.013607851844159233,-0.0019176184044541456,-2.7469435660828616e-17,0.16975201272468823
hpmcounter7,normal,test_seed_5,2.0564899522281945,0.008875724440328938,9.766910457183508e-17,0.5207190438446782
hpmcounter7,normal,test_seed_6,0.178547235347566,-0.0027866156012820035,-1.526079758934923e-16,0.18477986020746184
hpmcounter7,normal,test_seed_7,0.010814943188985099,-0.00010936951544041054,-7.630398794674616e-18,0.07773816232666701
hpmcounter7,normal,test_seed_8,-0.4696802935597447,0.00034688042991162484,1.2971677950946847e-16,0.11620757709096427
hpmcounter7,normal,test_seed_9,-0.34034227341640677,0.0002684637365883135,3.6625914214438153e-17,0.08993312136579808
hpmcounter7,drift,test_seed_1,-0.7235179704895957,0.001324862777255101,1.9571972908340388e-16,0.11642320147830708
hpmcounter7,drift,test_seed_10,-0.9652295422588609,0.004605701857874397,5.35653995386158e-16,0.08898221087701828
hpmcounter7,drift,test_seed_11,-0.3880852483027535,1.5951786907951506e-05,-5.112367192431992e-17,0.0849049179033913
hpmcounter7,drift,test_seed_12,0.02580413405710987,-0.0005247570128188735,-3.0521595178698464e-17,0.08824679520655286
hpmcounter7,drift,test_seed_13,-0.14926958524998213,0.00042982746737628636,6.714750939313661e-17,0.10148593237249486
hpmcounter7,drift,test_seed_14,-0.914790797090321,0.001881844823156828,8.54604665003557e-17,0.12185149676529708
hpmcounter7,drift,test_seed_15,-0.7714769259199525,-0.0011895851885091618,1.724470127596463e-16,0.08052418068019752
hpmcounter7,drift,test_seed_16,0.2255360087974322,-0.0017502381322646646,-8.54604665003557e-17,0.16773557391092073
hpmcounter7,drift,test_seed_17,-0.35385022847799025,0.0001688058181971782,7.9356147464616e-17,0.07280443712156587
hpmcounter7,drift,test_seed_18,-0.6483593976908585,0.0018965639038329464,1.8618173059006062e-16,0.05906037723382141
hpmcounter7,drift,test_seed_19,-0.30980307735623386,-6.268385903765517e-05,6.409534987526676e-17,0.06485019822161296
hpmcounter7,drift,test_seed_2,-0.8129603026936871,0.0010212116163417298,3.5786570347023947e-16,0.08593178053648208
hpmcounter7,drift,test_seed_20,0.5425346087197208,-0.0009521629962381632,-1.9533820914367015e-16,0.11605223888585435
hpmcounter7,drift,test_seed_3,-0.6256749140097769,2.94933570058276e-05,-5.074215198458619e-17,0.07914256834814001
hpmcounter7,drift,test_seed_4,-0.5039060170161629,-0.001585169765177256,1.709209330007114e-16,0.11871112293422859
hpmcounter7,drift,test_seed_5,-0.10814419994666759,-0.0004281061903762918,1.7931437167485347e-17,0.05629564742007386
hpmcounter7,drift,test_seed_6,-0.3370566356993442,0.00025915692828998814,8.164526710301839e-17,0.0657102942242898
hpmcounter7,drift,test_seed_7,-0.27784473413717986,-0.00020120025780290897,3.9678073732308e-17,0.0940839166574988
hpmcounter7,drift,test_seed_8,-0.34863521693574573,0.0008747127909632088,1.846556508311257e-16,0.11328147156985877
hpmcounter7,drift,test_seed_9,-0.33981514357333215,-0.0005285436995487104,1.6786877348284153e-17,0.09965430942927568
hpmcounter7,jump,test_seed_1,0.14739004180664675,-0.00208581674334031,-2.6248571853680677e-16,0.173406829728685
hpmcounter7,jump,test_seed_10,-0.006661447504375305,-2.6224563218069806e-05,1.2208638071479384e-17,0.13195526755821113
hpmcounter7,jump,test_seed_11,-0.3850138797613913,-5.519756187065372e-05,-2.556183596215996e-17,0.07937909878659373
hpmcounter7,jump,test_seed_12,-0.28493442601290064,-0.00016223828495420887,3.815199397337308e-18,0.06729212040850427
hpmcounter7,jump,test_seed_13,-0.4501993638777996,7.506172191893016e-05,2.937703535949727e-17,0.06761162585331092
hpmcounter7,jump,test_seed_14,-0.05201360107151294,-0.001011842056130335,-6.714750939313661e-17,0.10327368277883998
hpmcounter7,jump,test_seed_15,-0.7000623342426858,0.00037494333827517456,3.3573754696568307e-16,0.154470539301321
hpmcounter7,jump,test_seed_16,0.03425773617416666,-0.0002594621017346922,-6.104319035739692e-18,0.23467295032637475
hpmcounter7,jump,test_seed_17,-0.3787587051697656,0.0028069042387248297,1.8007741155432092e-16,0.11257222350675888
hpmcounter7,jump,test_seed_18,0.21983931618743147,-0.0008734530876655683,-5.799103083952708e-17,0.08175742203967748
hpmcounter7,jump,test_seed_19,-0.10383505239803707,-0.002762711994060059,-8.54604665003557e-17,0.16245385857544017
hpmcounter7,jump,test_seed_2,-0.13280728435771416,-0.001955878604419903,-1.1369294204065176e-16,0.06818187819924275
hpmcounter7,jump,test_seed_20,-0.11459319116345064,0.0009667356855223777,6.562142963420169e-17,0.10747205906276625
hpmcounter7,jump,test_seed_3,-0.8682568499436291,0.0007462206208571195,1.4955581637562247e-16,0.11881722902809537
hpmcounter7,jump,test_seed_4,-0.8926318321957959,0.0017106469086276832,2.5943355901893694e-16,0.1537604707062186
hpmcounter7,jump,test_seed_5,-0.05448985687012908,-0.0005426832995313758,-6.409534987526676e-17,0.0841043211545555
hpmcounter7,jump,test_seed_6,-0.17581105248503504,0.0007117349954083633,6.714750939313661e-17,0.08303489007487437
hpmcounter7,jump,test_seed_7,-0.028564495925606437,0.000891262623153911,3.0521595178698464e-17,0.21050536755332708
hpmcounter7,jump,test_seed_8,-0.42891049630217937,0.00040666625335608603,1.770252520364511e-16,0.0915286917284241
hpmcounter7,jump,test_seed_9,-0.303624608326986,0.001455980831366154,1.2208638071479386e-16,0.10312810713589264
hpmcounter7,replay,test_seed_1,-0.24399740019247224,-0.000996958703139436,-1.129299021611843e-16,0.11441188616969578
hpmcounter7,replay,test_seed_10,-0.36176642725709274,0.0004662119503294209,-1.602383746881669e-17,0.08152809525786892
hpmcounter7,replay,test_seed_11,0.4986543365070879,-0.0014963433326217886,-2.7469435660828616e-17,0.20181759575918884
hpmcounter7,replay,test_seed_12,-0.0070998673170943,-0.0012232620923049436,-7.783006770568107e-17,0.06893752564456039
hpmcounter7,replay,test_seed_13,-0.5476531830218645,0.0018283610174958428,2.0144252817940985e-16,0.11824372224700207
hpmcounter7,replay,test_seed_14,-0.8445721452137459,0.0011638082846019383,1.0987774264331447e-16,0.13104054022445433
hpmcounter7,replay,test_seed_15,-0.8756809002044911,-0.000594761592180045,2.9300731371550523e-16,0.08358297000017711
hpmcounter7,replay,test_seed_16,-0.232574961150218,-0.0029247738233476985,-1.0987774264331447e-16,0.13028949001506646
hpmcounter7,replay,test_seed_17,-0.7577364286807754,0.0005756092749916992,1.0148430396917238e-16,0.07382088902040192
hpmcounter7,replay,test_seed_18,-0.39152519168170496,0.0004668565055979952,6.867358915207154e-17,0.09024731061932952
hpmcounter7,replay,test_seed_19,-0.7307881034002052,0.00014242003419585766,9.919518433077e-17,0.13771715942672416
hpmcounter7,replay,test_seed_2,-1.1620748980051074,-0.003195382954801642,-1.3124285926840339e-16,0.18662678341038613
hpmcounter7,replay,test_seed_20,0.17483452242750025,0.0001995049982574442,4.578239276804769e-18,0.06646138381442084
hpmcounter7,replay,test_seed_3,-0.08312655988273021,3.9240902902889496e-05,1.4116237770148038e-17,0.05494027828550228
hpmcounter7,replay,test_seed_4,-0.7935379364089713,0.0012597898094322967,2.77746516126156e-16,0.09949846387215168
hpmcounter7,replay,test_seed_5,-0.4894213859590846,0.0022115209733972654,1.4650365685775261e-16,0.11800883581891386
hpmcounter7,replay,test_seed_6,-0.1381488615844195,5.684993037007546e-05,1.5260797589349232e-17,0.10175457183768692
hpmcounter7,replay,test_seed_7,-0.1381488615844195,5.684993037007546e-05,1.5260797589349232e-17,0.10175457183768692
hpmcounter7,replay,test_seed_8,-0.1381488615844195,5.684993037007546e-05,1.5260797589349232e-17,0.10175457183768692
hpmcounter7,replay,test_seed_9,-0.1381488615844195,5.684993037007546e-05,1.5260797589349232e-17,0.10175457183768692
hpmcounter8,normal,test_seed_1,-0.5314484842097534,5.609034801173681e-05,8.851262601822554e-17,0.10150645507119198
hpmcounter8,normal,test_seed_10,-0.38761993217745067,-8.185951526912333e-05,1.602383746881669e-17,0.04970141262811902
hpmcounter8,normal,test_seed_11,3.330691898854378,-0.010401565329061975,-9.888996837898302e-16,0.42014988102184925
hpmcounter8,normal,test_seed_12,-0.225510602957731,0.0012474435010964152,9.156478553609538e-17,0.11411618460218663
hpmcounter8,normal,test_seed_13,0.02315023099544406,0.0007414523963474469,3.9678073732308e-17,0.15774585624304086
hpmcounter8,normal,test_seed_14,-0.27873355892302615,0.000603136683304355,9.156478553609538e-17,0.08076764248582423
hpmcounter8,normal,test_seed_15,-0.788304353808813,0.00012528949436411952,-3.128463505816592e-17,0.05528804735126667
hpmcounter8,normal,test_seed_16,-0.16445162602803406,-0.000668238986964957,1.6786877348284153e-17,0.0817348717244016
hpmcounter8,normal,test_seed_17,0.03785659540527399,-0.0006249129826622948,-2.5943355901893693e-17,0.07538960778708387
hpmcounter8,normal,test_seed_18,0.4006397910509672,-0.0020659660453723108,-1.9075996986686537e-16,0.0981916401000271
hpmcounter8,normal,test_seed_19,-0.8349236489332793,0.0006618342154038517,3.2200282913526876e-16,0.10465057775866941
hpmcounter8,normal,test_seed_2,-1.0687621085362062,0.0008430332096543341,2.3654236263491308e-16,0.09688120433283756
hpmcounter8,normal,test_seed_20,-0.5057191258003457,0.0028860614223186355,3.693113016622514e-16,0.1382737029226932
hpmcounter8,normal,test_seed_3,-0.4009226963620454,0.001735492150310933,1.709209330007114e-16,0.1647858925957986
hpmcounter8,normal,test_seed_4,0.05472416965571374,-0.0020707745048952723,-1.8618173059006062e-16,0.19304903293740922
hpmcounter8,normal,test_seed_5,2.024058080113687,0.009022162253284846,-2.1975548528662893e-16,0.5302753803665563
hpmcounter8,normal,test_seed_6,0.16768714895456452,-0.002754086076862248,-1.709209330007114e-16,0.18425857043859842
hpmcounter8,normal,test_seed_7,0.02590905937410085,-0.00015110808641151182,-9.53799849334327e-18,0.07610515393106472
hpmcounter8,normal,test_seed_8,-0.46462940258049185,0.00036832529472802705,4.7308472526982614e-17,0.11585842854127018
hpmcounter8,normal,test_seed_9,-0.4136914340869625,0.000528190558675078,1.0682558312544462e-16,0.09291149291604978
hpmcounter8,drift,test_seed_1,-0.7688480239164313,0.001529973688307501,4.46378329488465e-17,0.1094525572424441
hpmcounter8,drift,test_seed_10,-1.027399724299147,0.004798002929054757,2.9605947323337506e-16,0.08885092651365145
hpmcounter8,drift,test_seed_11,-0.4073061584488667,8.533633916153609e-05,-6.256927011633185e-17,0.0810268137034741
hpmcounter8,drift,test_seed_12,0.0003041215896939077,-0.00039173715813329337,-1.0682558312544462e-17,0.08144471898670028
hpmcounter8,drift,test_seed_13,-0.2028838039795727,0.0005976505749559382,4.578239276804769e-17,0.1062877355738448
hpmcounter8,drift,test_seed_14,-0.8676942064158528,0.0017486327289216522,1.9533820914367015e-16,0.1224402515849452
hpmcounter8,drift,test_seed_15,-0.7739438578056019,-0.0011041367540764052,-1.0072126408970492e-16,0.07611790686097625
hpmcounter8,drift,test_seed_16,0.23612478907464057,-0.001820178193597251,-1.58712294929232e-16,0.17496839250337654
hpmcounter8,drift,test_seed_17,-0.2805514883177597,-6.0813325311315675e-05,1.2208638071479384e-17,0.09306398376486369
hpmcounter8,drift,test_seed_18,-0.6181974062099378,0.0017631700238018016,2.4608036112825636e-16,0.04430988508913146
hpmcounter8,drift,test_seed_19,-0.30283164429859905,-0.00014636033850425165,5.646495108059215e-17,0.05854908323969184
hpmcounter8,drift,test_seed_2,-0.7769918564475532,0.0008999279589081804,1.8007741155432092e-16,0.07077282308454842
hpmcounter8,drift,test_seed_20,0.530337111382358,-0.000955525278394948,-1.19034221196924e-16,0.12419194408983365
hpmcounter8,drift,test_seed_3,-0.5520442719009109,-0.00022793768342700674,1.4345149733988278e-16,0.07349548522057049
hpmcounter8,drift,test_seed_4,-0.5301600650729834,-0.0015175564067228065,-4.273023325017785e-17,0.12018208405703434
hpmcounter8,drift,test_seed_5,-0.24298760920043616,-8.736188191961053e-07,2.7469435660828616e-17,0.04904541663579521
hpmcounter8,drift,test_seed_6,-0.3674742001611,0.0004156065094022008,1.0377342360757477e-16,0.061794818200029376
hpmcounter8,drift,test_seed_7,-0.3173909072950698,-8.064782706126124e-05,3.0521595178698464e-17,0.09448741963594152
hpmcounter8,drift,test_seed_8,-0.33686997870436974,0.0008078970780282177,9.766910457183508e-17,0.10916135334091057
hpmcounter8,drift,test_seed_9,-0.3505065298198776,-0.0005169109962959773,1.4039933782201292e-16,0.1091596473726723
hpmcounter8,jump,test_seed_1,0.17834777487076284,-0.0021835281923141894,-1.58712294929232e-16,0.17783302283932362
hpmcounter8,jump,test_seed_10,-0.08474170567228488,0.00021998459472641858,4.578239276804769e-17,0.1371336289807022
hpmcounter8,jump,test_seed_11,-0.4391930424534602,0.00017559119697710006,9.461694505396523e-17,0.06612688181832986
hpmcounter8,jump,test_seed_12,-0.2710164208753515,-0.0002450102923862616,-1.2208638071479384e-17,0.06757468861346554
hpmcounter8,jump,test_seed_13,-0.4866104866707003,0.00023291451258320358,4.1204153491242925e-17,0.05784997602082875
hpmcounter8,jump,test_seed_14,-0.12257286553956655,-0.0006936425553756375,-5.493887132165723e-17,0.09448645297939558
hpmcounter8,jump,test_seed_15,-0.6417495265928204,0.00020021796499547105,2.6859003757254644e-16,0.12448008132395838
hpmcounter8,jump,test_seed_16,0.015871257056593018,-0.0001611595936071512,-2.441727614295877e-17,0.23573973432582282
hpmcounter8,jump,test_seed_17,-0.3896965569694433,0.002836123742927121,2.1059900673301938e-16,0.11420078343548583
hpmcounter8,jump,test_seed_18,0.22691631051104502,-0.0008396352940119952,-7.630398794674615e-17,0.08146488639672729
hpmcounter8,jump,test_seed_19,-0.20355953145043745,-0.002425332744049741,-1.0987774264331447e-16,0.14835378031869662
hpmcounter8,jump,test_seed_2,-0.2097037330214456,-0.001760850460388188,-6.981814897127273e-17,0.06363986972256018
hpmcounter8,jump,test_seed_20,-0.31323028384805063,0.0016253944402519205,4.1204153491242925e-17,0.13186107945238715
hpmcounter8,jump,test_seed_3,-0.8712957809430362,0.0007612554923982253,2.5485531974213214e-16,0.11998135911627444
hpmcounter8,jump,test_seed_4,-0.8889717786620787,0.0016803838275489698,1.129299021611843e-16,0.15540918137165133
hpmcounter8,jump,test_seed_5,-0.0857830167159307,-0.0004697324846425213,-9.156478553609538e-18,0.08479050879236882
hpmcounter8,jump,test_seed_6,-0.14314630331935657,0.0006079306403167442,5.9517110598462e-17,0.07958986745024733
hpmcounter8,jump,test_seed_7,0.039088498367057266,0.0006564250848791199,2.7469435660828616e-17,0.19415093627249883
hpmcounter8,jump,test_seed_8,-0.32912489240429094,2.4499206423242896e-05,2.7469435660828616e-17,0.09969276465459963
hpmcounter8,jump,test_seed_9,-0.2111726801998568,0.0011812233616589674,7.55409480672787e-17,0.10058981083374374
hpmcounter8,replay,test_seed_1,-0.24749690490599288,-0.0009326337764234973,-9.156478553609538e-18,0.12204173152766987
hpmcounter8,replay,test_seed_10,-0.3820835813753438,0.0005473118937871404,5.341279156272231e-17,0.07432870408237623
hpmcounter8,replay,test_seed_11,0.4759725400285446,-0.001453990899912923,-2.899551541976354e-17,0.2011432051865631
hpmcounter8,replay,test_seed_12,-0.017053959447763473,-0.0011765183571996317,-5.036063204485246e-17,0.07289816706221686
hpmcounter8,replay,test_seed_13,-0.3781272322603289,0.0012580477321924323,1.648166139649717e-16,0.10279720338467899
hpmcounter8,replay,test_seed_14,-0.8081010302408969,0.0011469016206385658,2.502770804653274e-16,0.13338746071396462
hpmcounter8,replay,test_seed_15,-0.8914694481230039,-0.0004444999888529922,1.510818961345574e-16,0.08720184271398233
hpmcounter8,replay,test_seed_16,-0.25961036856781267,-0.002808993164258374,-9.156478553609538e-17,0.13007781245756966
hpmcounter8,replay,test_seed_17,-0.7105321204248817,0.0004279045554381939,2.617226786573393e-16,0.07437617304012058
hpmcounter8,replay,test_seed_18,-0.3859124609574615,0.00047989564416894305,-1.7549917227751615e-17,0.08725605117853527
hpmcounter8,replay,test_seed_19,-0.8186297526382711,0.000420523558132939,1.9686428890260507e-16,0.13957343632240202
