counter,mode,seed,exceed_count,cusum_max,h_count,h_cusum,count_flag,cusum_flag,flag_or
hpmcounter6,jump,seed1,0,0.0,299.0,433.89124917144244,False,False,False
hpmcounter6,jump,seed10,0,0.0,299.0,433.89124917144244,False,False,False
hpmcounter6,jump,seed11,0,62.261816413984576,299.0,433.89124917144244,False,False,False
hpmcounter6,jump,seed12,0,0.0,299.0,433.89124917144244,False,False,False
hpmcounter6,jump,seed13,0,0.0,299.0,433.89124917144244,False,False,False
hpmcounter6,jump,seed14,0,0.0,299.0,433.89124917144244,False,False,False
hpmcounter6,jump,seed15,299,413.80317172509325,299.0,433.89124917144244,False,False,False
hpmcounter6,jump,seed16,299,564.4637525727119,299.0,433.89124917144244,False,True,True
hpmcounter6,jump,seed17,299,179.44226818435305,299.0,433.89124917144244,False,False,False
hpmcounter6,jump,seed18,299,296.6227199547221,299.0,433.89124917144244,False,False,False
hpmcounter6,jump,seed19,299,664.9041398044506,299.0,433.89124917144244,False,True,True
hpmcounter6,jump,seed2,0,0.0,299.0,433.89124917144244,False,False,False
hpmcounter6,jump,seed20,0,0.0,299.0,433.89124917144244,False,False,False
hpmcounter6,jump,seed3,0,0.0,299.0,433.89124917144244,False,False,False
hpmcounter6,jump,seed4,0,0.0,299.0,433.89124917144244,False,False,False
hpmcounter6,jump,seed5,0,112.4820100298579,299.0,433.89124917144244,False,False,False
hpmcounter6,jump,seed6,0,0.0,299.0,433.89124917144244,False,False,False
hpmcounter6,jump,seed7,0,0.0,299.0,433.89124917144244,False,False,False
hpmcounter6,jump,seed8,0,0.0,299.0,433.89124917144244,False,False,False
hpmcounter6,jump,seed9,0,0.0,299.0,433.89124917144244,False,False,False
hpmcounter7,drift,seed1,0,0.0,0.0,0.0,False,False,False
hpmcounter7,drift,seed10,0,0.0,0.0,0.0,False,False,False
hpmcounter7,drift,seed11,0,0.0,0.0,0.0,False,False,False
hpmcounter7,drift,seed12,0,0.0,0.0,0.0,False,False,False
hpmcounter7,drift,seed13,0,0.0,0.0,0.0,False,False,False
hpmcounter7,drift,seed14,0,0.0,0.0,0.0,False,False,False
hpmcounter7,drift,seed15,0,0.0,0.0,0.0,False,False,False
hpmcounter7,drift,seed16,0,0.0,0.0,0.0,False,False,False
hpmcounter7,drift,seed17,0,0.0,0.0,0.0,False,False,False
hpmcounter7,drift,seed18,0,0.0,0.0,0.0,False,False,False
hpmcounter7,drift,seed19,0,0.0,0.0,0.0,False,False,False
hpmcounter7,drift,seed2,0,0.0,0.0,0.0,False,False,False
hpmcounter7,drift,seed20,0,0.0,0.0,0.0,False,False,False
hpmcounter7,drift,seed3,0,0.0,0.0,0.0,False,False,False
hpmcounter7,drift,seed4,0,0.0,0.0,0.0,False,False,False
hpmcounter7,drift,seed5,0,0.0,0.0,0.0,False,False,False
hpmcounter7,drift,seed6,0,0.0,0.0,0.0,False,False,False
hpmcounter7,drift,seed7,0,0.0,0.0,0.0,False,False,False
hpmcounter7,drift,seed8,0,0.0,0.0,0.0,False,False,False
hpmcounter7,drift,seed9,0,0.0,0.0,0.0,False,False,False
hpmcounter7,jump,seed1,0,0.0,0.0,0.0,False,False,False
hpmcounter7,jump,seed10,0,0.0,0.0,0.0,False,False,False
hpmcounter7,jump,seed11,0,0.0,0.0,0.0,False,False,False
hpmcounter7,jump,seed12,0,0.0,0.0,0.0,False,False,False
hpmcounter7,jump,seed13,0,0.0,0.0,0.0,False,False,False
hpmcounter7,jump,seed14,0,0.0,0.0,0.0,False,False,False
hpmcounter7,jump,seed15,0,0.0,0.0,0.0,False,False,False
hpmcounter7,jump,seed16,0,0.0,0.0,0.0,False,False,False
hpmcounter7,jump,seed17,0,0.0,0.0,0.0,False,False,False
